productId,partNumber,brand,name,description,descriptionQuality,specifications,imageUrl,catalogUrl
PHEN-AS012-B,AS012-B,Phenomenex,"SPE Cartridge Frit, 12mL, 1/8 inch, 20µm, 100/Pk",Mixed Mode.RecommendedUse,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP , ACC"", ""CoreTechnique SP , ACC"": ""CoreSeparationMode Multi-Mode"", ""CoreSeparationMode Multi-Mode"": ""CoreBrand Agela"", ""CoreBrand Agela"": ""CorePhase Mixed Mode"", ""CorePhase Mixed Mode"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AS012-B
PHEN-AS001-A-2HM,AS001-A-2HM,Phenomenex,"SPE cartridge Frit, 1ml, 1/16’, 20um, 100/Pk, 100/Pk",,none,{},,https://www.phenomenex.com/part?partNo=AS001-A-2HM
PHEN-AS012-A-2,AS012-A-2,Phenomenex,"SPE Cartridge Frit, PE Frit for 12mL SPE Tube 1/16in 20µm, 100/Pk",Mixed Mode.RecommendedUse,extracted,"{""Surface Area (sq.Meter/g) m²/g"": ""CoreTechnique SP , ACC"", ""CoreTechnique SP , ACC"": ""CoreSeparationMode Multi-Mode"", ""CoreSeparationMode Multi-Mode"": ""CoreBrand Agela"", ""CoreBrand Agela"": ""CorePhase Mixed Mode"", ""CorePhase Mixed Mode"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AS012-A-2
PHEN-4466058,4466058,Phenomenex,"Amplifex PREP Cartridge Adapters for SI5006-S, SPE Columns, 50mg/2mL/well, 24/Pk",No Phase.RecommendedUse,extracted,"{""CoreTechnique SP"": ""CoreBrand Agela"", ""CoreBrand Agela"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=4466058
PHEN-FC003,FC003,Phenomenex,"Filtration Column 3mL, 3mL, 1/16in Plate, 100/Pk",,none,{},,https://www.phenomenex.com/part?partNo=FC003
PHEN-AF0-2107-12,AF0-2107-12,Phenomenex,"Phenex-NY 15mm Syringe Filters 0.45u,, Non-Sterile, Luer/Slip, 100/Pk",Filtration of many aqueous and mixed-organic samples,low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase NY"", ""CorePhase NY"": ""Phase Composition Nylon (NY)"", ""Particle Size 5.0000"": ""Internal Diameter 15.0000"", ""Internal Diameter 15.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-2107-12
PHEN-AF0-8104-12,AF0-8104-12,Phenomenex,"Phenex-CA 28mm Syringe Filters 0.45u,, Non-Sterile, Luer/Slip, 100/Pk","Filtration of tissue, cultures, media, and buffers",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase CA"", ""CorePhase CA"": ""Phase Composition Cellulose Acetate (CA)"", ""Internal Diameter 28.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-8104-12
PHEN-AF0-1107-12,AF0-1107-12,Phenomenex,"Phenex-NY 25mm Syringe Filters 0.45u,, Non-Sterile, Luer/Slip, 100/Pk",Filtration of many aqueous and mixed-organic samples,low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase NY"", ""CorePhase NY"": ""Phase Composition Nylon (NY)"", ""Internal Diameter 25.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-1107-12
PHEN-AF0-3202-12,AF0-3202-12,Phenomenex,"Phenex-PTFE 4mm Syringe Filters 0.2u,, Non-Sterile, Luer/Slip, 100/Pk","Filtration of organic-based, highly acidic or basic samples and solvents",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PTFE"", ""CorePhase PTFE"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Particle Size 10.0000"": ""Internal Diameter 4.0000"", ""Internal Diameter 4.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-3202-12
PHEN-AF0-8203-12,AF0-8203-12,Phenomenex,"Phenex-RC 26mm Syringe Filters 0.2u,, Non-Sterile, Luer/Slip, 100/Pk",Filtration of a broad range of aqueous and mixed-organic solutions and broadly recommended as an excellent general purpose/high-performance sample filter for most applications,medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase RC"", ""CorePhase RC"": ""Phase Composition Regenerated Cellulose (RC)"", ""Internal Diameter 26.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-8203-12
PHEN-AF0-2103-12,AF0-2103-12,Phenomenex,"Phenex-RC 15mm Syringe Filters 0.45u, Non-Sterile, Luer/Slip, 100/Pk",Filtration of a broad range of aqueous and mixed-organic solutions and broadly recommended as an excellent general purpose/high-performance sample filter for most applications,medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase RC"", ""CorePhase RC"": ""Phase Composition Regenerated Cellulose (RC)"", ""Particle Size 10.0000"": ""Internal Diameter 15.0000"", ""Internal Diameter 15.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-2103-12
PHEN-AF0-1207-12,AF0-1207-12,Phenomenex,"Phenex-NY 25mm Syringe Filters 0.2u,, Non-Sterile, Luer/Slip - (AF0-1207-12)",Filtration of many aqueous and mixed-organic samples,low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase NY"", ""CorePhase NY"": ""Phase Composition Nylon (NY)"", ""Internal Diameter 25.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-1207-12
PHEN-AF0-1102-12,AF0-1102-12,Phenomenex,"Phenex-PTFE 25mm Syringe Filters 0.45u,, Non-Sterile, Luer/Slip, 100/Pk","Filtration of organic-based, highly acidic or basic samples and solvents",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PTFE"", ""CorePhase PTFE"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Internal Diameter 25.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-1102-12
PHEN-AF0-3103-12,AF0-3103-12,Phenomenex,"Phenex-RC 4mm Syringe Filters, 0.45 µm, Non-Sterile, Luer/Slip, 100/Pk",Filtration of a broad range of aqueous and mixed-organic solutions and broadly recommended as an excellent general purpose/high-performance sample filter for most applications,medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase RC"", ""CorePhase RC"": ""Phase Composition Regenerated Cellulose (RC)"", ""Particle Size 5.0000"": ""Internal Diameter 4.0000"", ""Internal Diameter 4.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-3103-12
PHEN-AF0-2203-52,AF0-2203-52,Phenomenex,"Phenex-RC Syringe Filters, 15 mm dia., 0.2 µm, Non-Sterile, Luer/Slip, 500/Pk",Filtration of a broad range of aqueous and mixed-organic solutions and broadly recommended as an excellent general purpose/high-performance sample filter for most applications,medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase RC"", ""CorePhase RC"": ""Phase Composition Regenerated Cellulose (RC)"", ""Internal Diameter 15.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-2203-52
PHEN-AF0-2202-52,AF0-2202-52,Phenomenex,"Phenex-PTFE Syringe Filters, 15 mm dia., 0.2 µm, Non-Sterile, Luer/Slip, 500/Pk","Filtration of organic-based, highly acidic or basic samples and solvents",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PTFE"", ""CorePhase PTFE"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Internal Diameter 15.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-2202-52
PHEN-AF0-8208-12,AF0-8208-12,Phenomenex,"Phenex-PES 28mm Syringe Filters 0.2u,, Non-Sterile, Luer/Luer, 100/Pk","Filtration of biological samples, tissue culture media, additives and buffers",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PES"", ""CorePhase PES"": ""Phase Composition Polyethersulfone (PES)"", ""Internal Diameter 28.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-8208-12
PHEN-AF0-2102-52,AF0-2102-52,Phenomenex,"Phenex-PTFE Syringe Filters, 15 mm dia., 0.45 µm, Non-Sterile, Luer/Slip, 500/Pk","Filtration of organic-based, highly acidic or basic samples and solvents",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PTFE"", ""CorePhase PTFE"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Particle Size 3.0000"": ""Internal Diameter 15.0000"", ""Internal Diameter 15.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-2102-52
PHEN-AF0-3102-52,AF0-3102-52,Phenomenex,"Phenex-PTFE Syringe Filters, 4 mm dia., 0.45 µm, Non-Sterile, Luer/Slip - (AF0-3102-52)","Filtration of organic-based, highly acidic or basic samples and solvents",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PTFE"", ""CorePhase PTFE"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Particle Size 5.0000"": ""Internal Diameter 4.0000"", ""Internal Diameter 4.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-3102-52
PHEN-AF0-8B09-52,AF0-8B09-52,Phenomenex,"Phenex-GF/CA Syringe Filters, 28 mm dia., 0.45 µm, Non-Sterile, Luer/Luer, 500/Pk","Filtration of tissue, cultures, media, and buffers that are highly viscous or contain high concentrations of particulate matter",medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase GF/CA"", ""CorePhase GF/CA"": ""Phase Composition Glass Fiber Prefilter + CA (GF/CA)"", ""Internal Diameter 28.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-8B09-52
PHEN-AF0-1A47-52,AF0-1A47-52,Phenomenex,"Phenex-GF/NY Syringe Filters, 25 mm dia., 0.2 µm, Non-Sterile, Luer/Slip, 500/Pk","Filtration of particle-laden samples, such as foods and beverages, environmental, biofuels, and dissolution samples",medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase GF/NY"", ""CorePhase GF/NY"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Internal Diameter 25.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-1A47-52
PHEN-AF0-2203-12,AF0-2203-12,Phenomenex,"Phenex-RC Syringe Filters, 15mm dia., 0.2?m Non-Sterile, Luer/Slip, 100/Pk",Filtration of a broad range of aqueous and mixed-organic solutions and broadly recommended as an excellent general purpose/high-performance sample filter for most applications,medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase RC"", ""CorePhase RC"": ""Phase Composition Regenerated Cellulose (RC)"", ""Internal Diameter 15.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-2203-12
PHEN-AF0-2202-12,AF0-2202-12,Phenomenex,"Phenex-PTFE 15mm Syringe Filters 0.2u,, Non-Sterile, Luer/Slip, 100/Pk","Filtration of organic-based, highly acidic or basic samples and solvents",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PTFE"", ""CorePhase PTFE"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Internal Diameter 15.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-2202-12
PHEN-AF0-8208-52,AF0-8208-52,Phenomenex,"Phenex-PES Syringe Filters, 28 mm dia., 0.2 µm, Non-Sterile, Luer/Luer, 500/Pk","Filtration of biological samples, tissue culture media, additives and buffers",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PES"", ""CorePhase PES"": ""Phase Composition Polyethersulfone (PES)"", ""Internal Diameter 28.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-8208-52
PHEN-AF0-2102-12,AF0-2102-12,Phenomenex,"Phenex-PTFE 15mm Syringe Filters 0.45u,, Non-Sterile, Luer/Slip - (AF0-2102-12)","Filtration of organic-based, highly acidic or basic samples and solvents",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PTFE"", ""CorePhase PTFE"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Particle Size 3.0000"": ""Internal Diameter 15.0000"", ""Internal Diameter 15.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-2102-12
PHEN-AF0-3102-12,AF0-3102-12,Phenomenex,"Phenex-PTFE 4mm Syringe Filters 0.45u,, Non-Sterile, Luer/Slip, 100/Pk","Filtration of organic-based, highly acidic or basic samples and solvents",low,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase PTFE"", ""CorePhase PTFE"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Particle Size 5.0000"": ""Internal Diameter 4.0000"", ""Internal Diameter 4.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-3102-12
PHEN-AF0-8B09-12,AF0-8B09-12,Phenomenex,"Phenex-GF/CA 28mm Syringe Filters 0.45u,, Non-Sterile, Luer/Luer, 100/Pk","Filtration of tissue, cultures, media, and buffers that are highly viscous or contain high concentrations of particulate matter",medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase GF/CA"", ""CorePhase GF/CA"": ""Phase Composition Glass Fiber Prefilter + CA (GF/CA)"", ""Internal Diameter 28.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-8B09-12
PHEN-AF0-1A47-12,AF0-1A47-12,Phenomenex,"Phenex-GF/NY Syringe Filters, 25 mm dia., 0.2 µm, Non-Sterile, Luer/Slip","Filtration of particle-laden samples, such as foods and beverages, environmental, biofuels, and dissolution samples",medium,"{""CoreTechnique ACC"": ""CoreSeparationMode Filtration"", ""CoreSeparationMode Filtration"": ""CoreBrand Phenex"", ""CoreBrand Phenex"": ""CorePhase GF/NY"", ""CorePhase GF/NY"": ""Phase Composition Glass Fiber Prefilter + NY (GF/NY)"", ""Internal Diameter 25.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=AF0-1A47-12
PHEN-AF0-2201-52,AF0-2201-52,Phenomenex,"Phenex-PTFE Syringe Filters, 15 mm dia., 0.45 µm, Non-Sterile, Luer/Slip, 500/Pk",,none,{},,https://www.phenomenex.com/part?partNo=AF0-2201-52
PHEN-AF00200,AF0-0200,Phenomenex,Blue Screw Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0200
PHEN-AF00201,AF0-0201,Phenomenex,Red Screw Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0201
PHEN-AF00202,AF0-0202,Phenomenex,Green Screw Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0202
PHEN-AF00203,AF0-0203,Phenomenex,Black Screw Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0203
PHEN-AF00210,AF0-0210,Phenomenex,Blue Screw Cap with Pre-Slit PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0210
PHEN-AF00250,AF0-0250,Phenomenex,Blue Screw Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0250
PHEN-AF00300,AF0-0300,Phenomenex,Silver Crimp Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0300
PHEN-AF00301,AF0-0301,Phenomenex,Blue Crimp Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0301
PHEN-AF00302,AF0-0302,Phenomenex,Red Crimp Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0302
PHEN-AF00303,AF0-0303,Phenomenex,Green Crimp Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0303
PHEN-AF00350,AF0-0350,Phenomenex,Silver Crimp Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0350
PHEN-AF00400,AF0-0400,Phenomenex,Silver Crimp Cap with PTFE/Silicone Septa,,none,{},,https://www.phenomenex.com/part?partNo=AF0-0400
PHEN-AF09400,AF0-9400,Phenomenex,"Autosampler Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9400
PHEN-AF09401,AF0-9401,Phenomenex,"Autosampler Vial, Amber Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9401
PHEN-AF09450,AF0-9450,Phenomenex,"Autosampler Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9450
PHEN-AF09500,AF0-9500,Phenomenex,"Autosampler Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9500
PHEN-AF09501,AF0-9501,Phenomenex,"Autosampler Vial, Amber Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9501
PHEN-AF09502,AF0-9502,Phenomenex,"Autosampler Vial, Clear Glass with Writing Spot",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9502
PHEN-AF09503,AF0-9503,Phenomenex,"Autosampler Vial, Amber Glass with Writing Spot",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9503
PHEN-AF09550,AF0-9550,Phenomenex,"Autosampler Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9550
PHEN-AF09551,AF0-9551,Phenomenex,"Autosampler Vial, Amber Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9551
PHEN-AF09600,AF0-9600,Phenomenex,"Screw Thread Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9600
PHEN-AF09601,AF0-9601,Phenomenex,"Screw Thread Vial, Amber Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9601
PHEN-AF09650,AF0-9650,Phenomenex,"Screw Thread Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9650
PHEN-AF09700,AF0-9700,Phenomenex,"Crimp Top Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9700
PHEN-AF09701,AF0-9701,Phenomenex,"Crimp Top Vial, Amber Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9701
PHEN-AF09750,AF0-9750,Phenomenex,"Crimp Top Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9750
PHEN-AF09800,AF0-9800,Phenomenex,"Headspace Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9800
PHEN-AF09801,AF0-9801,Phenomenex,"Headspace Vial, Amber Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9801
PHEN-AF09850,AF0-9850,Phenomenex,"Headspace Vial, Clear Glass",,none,{},,https://www.phenomenex.com/part?partNo=AF0-9850
PHEN-00F-4252-E0,00F-4252-E0,Phenomenex,"Luna 5 µm C18(2) 100 Å, LC Column 150 x 4.6 mm, Ea",Recommended for improved methylene selectivity for USP methods or general LC method development,low,"{""Carbon Load % 17.5"": ""Surface Area (sq.Meter/g) 400"", ""Surface Area (sq.Meter/g) 400"": ""USP Classification L1"", ""USP Classification L1"": ""CoreTechnique HPLC"", ""CoreTechnique HPLC"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""Pore Size 100.0000"", ""Pore Size 100.0000"": ""CoreBrand Luna"", ""CoreBrand Luna"": ""CorePhase C18(2)"", ""CorePhase C18(2)"": ""Length (mm) 150.0000"", ""Length (mm) 150.0000"": ""Particle Size 5.0000"", ""Particle Size 5.0000"": ""Internal Diameter 4.6000"", ""Internal Diameter 4.6000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",https://www.phenomenex.com/-/jssmedia/phxjss/data/media/images/order/LC_column_filler.png,https://www.phenomenex.com/part?partNo=00F-4252-E0
PHEN-00F-4252-D0,00F-4252-D0,Phenomenex,"Luna 5 µm C18(2) 100 Å, LC Column 150 x 4.6 mm",Recommended for improved methylene selectivity for USP methods or general LC method development,low,"{""Carbon Load % 17.5 %"": ""CoreTechnique HPLC"", ""CoreTechnique HPLC"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""CoreBrand Luna"", ""CoreBrand Luna"": ""CorePhase C18(2)"", ""CorePhase C18(2)"": ""Length (mm) 150.0000"", ""Length (mm) 150.0000"": ""Particle Size 5.0000"", ""Particle Size 5.0000"": ""Internal Diameter 4.0000"", ""Internal Diameter 4.0000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",https://www.phenomenex.com/-/jssmedia/phxjss/data/media/images/order/LC_column_filler.png,https://www.phenomenex.com/part?partNo=00F-4252-D0
PHEN-00A-4252-E0,00A-4252-E0,Phenomenex,"Luna 5 µm C18(2) 100 Å, LC Column 100 x 4.6 mm",Recommended for improved methylene selectivity for USP methods or general LC method development,low,"{""Carbon Load % 17.5"": ""Surface Area (sq.Meter/g) 400"", ""Surface Area (sq.Meter/g) 400"": ""USP Classification L1"", ""USP Classification L1"": ""CoreTechnique HPLC"", ""CoreTechnique HPLC"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""Pore Size 100.0000"", ""Pore Size 100.0000"": ""CoreBrand Luna"", ""CoreBrand Luna"": ""CorePhase C18(2)"", ""CorePhase C18(2)"": ""Length (mm) 30.0000"", ""Length (mm) 30.0000"": ""Particle Size 5.0000"", ""Particle Size 5.0000"": ""Internal Diameter 4.6000"", ""Internal Diameter 4.6000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",,https://www.phenomenex.com/part?partNo=00A-4252-E0
PHEN-00D-4252-E0,00D-4252-E0,Phenomenex,"Luna 5 µm C18(2) 100 Å, LC Column 100 x 4.6 mm, Ea",Recommended for improved methylene selectivity for USP methods or general LC method development,low,"{""Carbon Load % 17.5"": ""Surface Area (sq.Meter/g) 400"", ""Surface Area (sq.Meter/g) 400"": ""USP Classification L1"", ""USP Classification L1"": ""CoreTechnique HPLC"", ""CoreTechnique HPLC"": ""CoreSeparationMode Reversed Phase"", ""CoreSeparationMode Reversed Phase"": ""Pore Size 100.0000"", ""Pore Size 100.0000"": ""CoreBrand Luna"", ""CoreBrand Luna"": ""CorePhase C18(2)"", ""CorePhase C18(2)"": ""Length (mm) 100.0000"", ""Length (mm) 100.0000"": ""Particle Size 5.0000"", ""Particle Size 5.0000"": ""Internal Diameter 4.6000"", ""Internal Diameter 4.6000"": ""Phenomenex is a technology leader committed to developing novel analytical chemistry solutions that solve the separation and purification challenges of researchers worldwide.""}",https://www.phenomenex.com/-/jssmedia/phxjss/data/media/images/order/LC_column_filler.png,https://www.phenomenex.com/part?partNo=00D-4252-E0
PHEN-AR0-9551-13,AR0-9551-13,Phenomenex,"Verex Vial Kit, Storage 20mL screw, Amber 51, w/Caps 24-400 wht, PTFE/Urethane, closed, 1000/Pk",No Phase.RecommendedUse,extracted,"{""CoreTechnique ACC"": ""CoreBrand Verex"", ""CoreBrand Verex"": ""Vial Dimension 28 x 57""}",,https://www.phenomenex.com/part?partNo=AR0-9551-13
