productId,partNumber,brand,name
THER-60309-003,60309-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60309-003"
THER-60109-005,60109-005,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60109-005"
THER-60109-004,60109-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60109-004"
THER-60409-004,60409-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-004"
THER-60309-005,60309-005,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60309-005"
THER-60209-004,60209-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60209-004"
THER-60409-002,60409-002,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-002"
THER-60209-003,60209-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60209-003"
THER-60109-003,60109-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60109-003"
THER-60209-002,60209-002,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60209-002"
THER-60409-003,60409-003,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-003"
THER-60509-004,60509-004,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60509-004"
THER-60509-001,60509-001,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60509-001"
THER-60309-002,60309-002,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60309-002"
THER-60409-005,60409-005,Thermo Fisher Scientific,"Thermo Fisher Scientific|Chromatography Supply Guard Columns, SPE Cartridges and Plates 60409-005"
THER-567-0020,567-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-564-0020,564-0020,Thermo Fisher Scientific,"Thermo Fisher Scientific Filtration 564-0020"
THER-124-0045,124-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm"
THER-124-0045PK,124-0045PK,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES Membrane, 115mL, 0.45µm pore, 50mm membrane"
THER-565-0010,565-0010,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-524-0020,524-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-565-0020,565-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES Membrane, 150mL, 0.2μm pore, 50mm membrane"
THER-165-0045,165-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm"
THER-568-0010,568-0010,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-568-0020,568-0020,Thermo Fisher Scientific,"Thermo Fisher Scientific Filtration 568-0020"
THER-168-0045,168-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm"
THER-566-0010,566-0010,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.1 μm"
THER-566-0020,566-0020,Thermo Fisher Scientific,"Nalgene® vacuum filtration system (filter capacity 500 mL, pore size 0.2 μm)"
THER-569-0020,569-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-166-0045,166-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-169-0045,169-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-567-0010,567-0010,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-167-0045,167-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm"
THER-121-0020,121-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-121-0020PK,121-0020PK,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-0.2 μm,0.2 μm,Thermo Fisher Scientific,"Thermo Fisher Scientific Filtration 0.2 μm"
THER-121-0045,121-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.45 μm"
THER-121-0045PK,121-0045PK,Thermo Fisher Scientific,"Thermo Fisher Scientific Filtration 121-0045PK"
THER-0.45 μm,0.45 μm,Thermo Fisher Scientific,"Thermo Fisher Scientific Filtration 0.45 μm"
THER-125-0020,125-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes (125-0020型号特指0.2 μm CN膜, 150 mL接收瓶)"
THER-125-0045,125-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes (具体型号125-0045为: 0.45 μm, Cellulose Nitrate, 50 mm, 150 mL, Case of 12)"
THER-125-0080,125-0080,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-126-0020,126-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-126-0045,126-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with CN Membrane, 250mL, 0.45μm pore"
THER-126-0080,126-0080,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-450-0020,450-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-450-0045,450-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-450-0080,450-0080,Thermo Fisher Scientific,"Thermo Fisher Scientific Filtration 450-0080"
THER-127-0020,127-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-127-0045,127-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-127-0080,127-0080,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.8 μm"
THER-122-0020,122-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with SFCA Membrane"
THER-122-0020PK,122-0020PK,Thermo Fisher Scientific,"Thermo Fisher Scientific Filtration 122-0020PK"
THER-122-0045,122-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-122-0045PK,122-0045PK,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with SFCA Membrane, 115mL, 0.45μm pore, 50mm membrane"
THER-155-0020,155-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-155-0045,155-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-157-0020,157-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-157-0045,157-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-156-4020,156-4020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.2 μm"
THER-162-0020,162-0020,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes 0.2 μm"
THER-156-4045,156-4045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ Sterile Disposable Filter Units with PES, CN, SFCA or Nylon Membranes"
THER-162-0045,162-0045,Thermo Fisher Scientific,"Nalgene™ Rapid-Flow™ 带 PES、CN、SFCA 或尼龙滤膜的无菌一次性过滤装置 (货号162-0045对应SFCA膜, 0.45 μm, 500 mL)"
THER-03378,03-378,Thermo Fisher Scientific,"Blue Screw Cap with Pre-Slit PTFE/Silicone Septa"
THER-03391,03-391,Thermo Fisher Scientific,"Blue Screw Cap with PTFE/Silicone Septa"
THER-03391B,03-391B,Thermo Fisher Scientific,"Black Screw Cap with PTFE/Silicone Septa"
THER-03391G,03-391G,Thermo Fisher Scientific,"Green Screw Cap with PTFE/Silicone Septa"
THER-03391R,03-391R,Thermo Fisher Scientific,"Red Screw Cap with PTFE/Silicone Septa"
THER-C40001,C4000-1,Thermo Fisher Scientific,"9mm Clear Glass Screw Thread Vials, 2mL/1.8mL"
THER-C40002,C4000-2,Thermo Fisher Scientific,"Screw Thread Vial, Amber Glass"
THER-C400051,C4000-51,Thermo Fisher Scientific,"Screw Thread Vial, Clear Glass"
THER-C40101,C4010-1,Thermo Fisher Scientific,"10mm Clear Glass Wide Opening Screw Thread Vials"
THER-C40102,C4010-2,Thermo Fisher Scientific,"10mm Wide Opening Amber Glass Screw Thread Vials"
THER-C40111,C4011-1,Thermo Fisher Scientific,"Autosampler Vial, Clear Glass"
THER-C401113,C4011-13,Thermo Fisher Scientific,"Autosampler Vial, Clear Glass with Marking Spot"
THER-C40111W,C4011-1W,Thermo Fisher Scientific,"11 mm Wide Opening Glass Crimp/Snap Top Vials (Vial: C4011-1W)"
THER-C40112,C4011-2,Thermo Fisher Scientific,"Autosampler Vial, Amber Glass"
THER-C40112W,C4011-2W,Thermo Fisher Scientific,"11mm Amber Glass Crimp/Snap Top Vials"
THER-C401151,C4011-51,Thermo Fisher Scientific,"Autosampler Vial, Clear Glass"
THER-C401152,C4011-52,Thermo Fisher Scientific,"Autosampler Vial, Amber Glass"
THER-C40131,C4013-1,Thermo Fisher Scientific,"Snap Ring Vial, Clear Glass"
THER-C40132,C4013-2,Thermo Fisher Scientific,"8mm Amber Glass Screw Thread Vials, 2mL, standard opening"
THER-C401351,C4013-51,Thermo Fisher Scientific,"Snap Ring Vial, Clear Glass"
THER-C40151A,C4015-1A,Thermo Fisher Scientific,"Silver Crimp Cap with PTFE/Silicone Septa"
THER-C40152A,C4015-2A,Thermo Fisher Scientific,"Blue Crimp Cap with PTFE/Silicone Septa"
THER-C40153A,C4015-3A,Thermo Fisher Scientific,"Red Crimp Cap with PTFE/Silicone Septa"
THER-C401551A,C4015-51A,Thermo Fisher Scientific,"Silver Crimp Cap with PTFE/Silicone Septa"
THER-C50001,C5000-1,Thermo Fisher Scientific,"Headspace Vial, Clear Glass"
THER-C50002,C5000-2,Thermo Fisher Scientific,"9mm Wide Opening Amber Glass Screw Thread Vials"
THER-C500020A,C5000-20A,Thermo Fisher Scientific,"Silver Crimp Cap with PTFE/Silicone Septa"
THER-C500021A,C5000-21A,Thermo Fisher Scientific,"Blue Crimp Cap with PTFE/Silicone Septa"
THER-C500022A,C5000-22A,Thermo Fisher Scientific,"Red Crimp Cap with PTFE/Silicone Septa"
THER-C500051,C5000-51,Thermo Fisher Scientific,"Headspace Vial, Clear Glass"
THER-720-1320,720-1320,Thermo Fisher Scientific,"Nalgene™ Syringe Filters"
THER-03-391-2C,03-391-2C,Thermo Fisher Scientific,"Thermo Scientific™ Target2™ PTFE Syringe Filters, 0.45μm, 30mm, with Pre-Filter"
THER-6PSC9ST101X,6PSC9ST101X,Thermo Fisher Scientific,"SureSTART™ 9 mm Screw Caps, Level 3 High Performance Applications"
THER-0339132B,0339132B,Thermo Fisher Scientific,"Fisherbrand™ 9 mm Autosampler Vial Screw Thread Open Top Caps with Septa, 6 mm Hole"
THER-03-376-250,03-376-250,Thermo Fisher Scientific,"13mm Autosampler Vial Screw Thread Caps"
THER-6PSC9STS1G,6PSC9STS1G,Thermo Fisher Scientific,"SureSTART™ 9 mm Screw Caps, Level 3 High Performance Applications"
THER-26098-1420,26098-1420,Thermo Fisher Scientific,"TraceGOLD™ TG-5MS GC Columns"
THER-26088-1420,26088-1420,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns"
THER-26088-2230,26088-2230,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns"
THER-26088-1430,26088-1430,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns"
THER-26088-2240,26088-2240,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns"
THER-26088-2970,26088-2970,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns"
THER-26088-1440,26088-1440,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns"
THER-26088-2980,26088-2980,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns"
THER-26088-3360,26088-3360,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns"
THER-26095-0350,26095-0350,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns"
THER-26095-1420,26095-1420,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns"
THER-26095-0360,26095-0360,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns"
THER-TF-26095-1430,TF-26095-1430,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Column, 30m x 0.32mm ID, 0.25µm film, ea."
THER-260950350,260950350,Thermo Fisher Scientific,"Thermo Scientific™ TraceGOLD TG-5HT GC Columns"
THER-26059-3320,26059-3320,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 1.4μm, 0.25mm I.D., 30m length"
THER-26059-3390,26059-3390,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns"
THER-26059-3962,26059-3962,Thermo Fisher Scientific,"TraceGOLD™ TG-624SilMS GC Columns, 3.0μm film thickness, 0.53mm I.D., 30m length"
THER-26082-5070,26082-5070,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.5μm film thickness, 0.32mm I.D., 30m length"
THER-26082-2970,26082-2970,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns"
THER-26082-3370,26082-3370,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns"
THER-26094-2980,26094-2980,Thermo Fisher Scientific,"TraceGOLD TG-35MS GC Columns"
THER-26082-3360,26082-3360,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns"
THER-260V331P,260V331P,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns"
THER-260V333P,260V333P,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns"
THER-260V339P,260V339P,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns"
THER-260V397P,260V397P,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns"
THER-260V396P,260V396P,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns"
THER-260V470P,260V470P,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns"
THER-260F142J,260F142J,Thermo Fisher Scientific,"TRACE™ TR-5MS GC Columns, 0.25μm, 0.25mm I.D., 30m length"
THER-35003-012101,35003-012101,Thermo Fisher Scientific,"Hypercarb™ Porous Graphitic Carbon HPLC Columns"
THER-03-150-633,03-150-633,Thermo Fisher Scientific,"Thermo Scientific™ HyperSep™ Retain PEP Cartridges, 30 mg, 1 mL, Pack of 100"
THER-03-251-420,03-251-420,Thermo Fisher Scientific,"Thermo Scientific™ 9mm Wide Opening Amber Glass Screw Thread Vials"
THER-C4000-1W,C4000-1W,Thermo Fisher Scientific,"9mm Clear Glass Screw Thread Vials"
THER-6ACV11-2P,6ACV11-2P,Thermo Fisher Scientific,"SureSTART™ 2 mL Glass Crimp Top Vials, Level 2 High-Throughput Applications"
THER-2-RVA,2-RVA,Thermo Fisher Scientific,"11mm Amber Glass Crimp/Snap Top Vials"
THER-60180-S100,60180-S100,Thermo Fisher Scientific,"SureSTART™ 1.5 mL Total Recovery Glass Snap Top Microvials for <2 mL Samples, Level 3 High Performance Applications"
THER-6ACC11ST1,6ACC11ST1,Thermo Fisher Scientific,"SureSTART™ 11 mm Crimp Caps, Level 2 High-throughput Applications Silver"
THER-CHCC20-2,CHCC20-2,Thermo Fisher Scientific,"SureSTART™ 20 mm Crimp Caps, Level 1 Everyday Analysis"
THER-60180-520,60180-520,Thermo Fisher Scientific,"20 mm Headspace Vials, Septum, and Caps"
THER-03-251-833,03-251-833,Thermo Fisher Scientific,"Thermo Scientific™ SureSTART™ 11 mm Crimp Caps, Level 1 Everyday Analysis"
THER-C4000-S1W,C4000-S1W,Thermo Fisher Scientific,"9mm Clear Glass Screw Thread Vials"
