productId,partNumber,brand,name
"DAIC-14894","14894","Daicel","Daicel CHIRALCEL OD-3R 150x2.1mm"
"DAIC-14895","14895","Daicel","Daicel CHIRALCEL OD-3R 250x2.1mm"
"DAIC-17892","17892","Daicel","Daicel CHIRALCEL OJ-3R 50x2.1mm"
"DAIC-17893","17893","Daicel","Daicel CHIRALCEL OJ-3R 100x2.1mm"
"DAIC-17894","17894","Daicel","Daicel CHIRALCEL OJ-3R 150x2.1mm"
"DAIC-17895","17895","Daicel","Daicel CHIRALCEL OJ-3R 250x2.1mm"
"DAIC-19892","19892","Daicel","Daicel CHIRALPAK AD-3R 50x2.1mm"
"DAIC-19893","19893","Daicel","Daicel CHIRALPAK AD-3R 100x2.1mm"
"DAIC-19894","19894","Daicel","Daicel CHIRALPAK AD-3R 150x2.1mm"
"DAIC-19895","19895","Daicel","Daicel CHIRALPAK AD-3R 250x2.1mm"
"DAIC-20892","20892","Daicel","Daicel CHIRALPAK AS-3R 50x2.1mm"
"DAIC-20893","20893","Daicel","Daicel CHIRALPAK AS-3R 100x2.1mm"
"DAIC-20894","20894","Daicel","Daicel CHIRALPAK AS-3R 150x2.1mm"
"DAIC-20895","20895","Daicel","Daicel CHIRALPAK AS-3R 250x2.1mm"
"DAIC-42892","42892","Daicel","Daicel CHIRALCEL OZ-3R 50x2.1mm"
"DAIC-42893","42893","Daicel","Daicel CHIRALCEL OZ-3R 100x2.1mm"
"DAIC-42894","42894","Daicel","Daicel CHIRALCEL OZ-3R 150x2.1mm"
"DAIC-42895","42895","Daicel","Daicel CHIRALCEL OZ-3R 250x2.1mm"
"DAIC-47892","47892","Daicel","Daicel CHIRALPAK AY-3R 50x2.1mm"
"DAIC-47893","47893","Daicel","Daicel CHIRALPAK AY-3R 100x2.1mm"
"DAIC-47894","47894","Daicel","Daicel CHIRALPAK AY-3R 150x2.1mm"
"DAIC-47895","47895","Daicel","Daicel CHIRALPAK AY-3R 250x2.1mm"
"DAIC-61892","61892","Daicel","Daicel CHIRALPAK AZ-3R 50x2.1mm"
"DAIC-61893","61893","Daicel","Daicel CHIRALPAK AZ-3R 100x2.1mm"
"DAIC-61894","61894","Daicel","Daicel CHIRALPAK AZ-3R 150x2.1mm"
"DAIC-61895","61895","Daicel","Daicel CHIRALPAK AZ-3R 250x2.1mm"
"DAIC-63892","63892","Daicel","Daicel CHIRALCEL OX-3R 50x2.1mm"
"DAIC-63893","63893","Daicel","Daicel CHIRALCEL OX-3R 100x2.1mm"
"DAIC-63894","63894","Daicel","Daicel CHIRALCEL OX-3R 150x2.1mm"
"DAIC-63895","63895","Daicel","Daicel CHIRALCEL OX-3R 250x2.1mm"
"DAIC-93311","93311","Daicel","CHIRALPAK IN"
